Freq (Hz)	pe(Pa^2 rms)	uhp(V^2 rms)
93.9999999999999999	0.0000004884996279	0.0000071206846393
94.9999999999999999	0.0000004258892207	0.0000060018924906
95.9999999999999999	0.0000004056836495	0.0000057040701076
96.9999999999999999	0.0000005710209561	0.0000080058299233
97.9999999999999999	0.0000005259238000	0.0000074289301809
98.9999999999999999	0.0000003127193580	0.0000043775877080
100.0000000000000000	0.0000004157035295	0.0000058112559813
101.0000000000000000	0.0000004442551041	0.0000062556371205
102.0000000000000000	0.0000003914908843	0.0000057417566707
103.0000000000000000	0.0000004157753342	0.0000065139957330
104.0000000000000000	0.0000003376581904	0.0000056089242067
105.0000000000000000	0.0000002426782634	0.0000042347260035
106.0000000000000000	0.0000002329989512	0.0000039986928443
107.0000000000000000	0.0000002142497562	0.0000035718324884
108.0000000000000000	0.0000002347262466	0.0000036187832433
109.0000000000000000	0.0000003427907156	0.0000050782611061
110.0000000000000000	0.0000004320382567	0.0000066018307522
111.0000000000000000	0.0000003793954063	0.0000057259149125
112.0000000000000000	0.0000004146036916	0.0000063675169110
113.0000000000000000	0.0000003486733491	0.0000062097066552
114.0000000000000000	0.0000002919569443	0.0000053436148651
115.0000000000000000	0.0000001422912053	0.0000027555768757
116.0000000000000000	0.0000001922099369	0.0000039093580114
117.0000000000000000	0.0000003039213331	0.0000063436925239
118.0000000000000000	0.0000002906141234	0.0000068589189786
119.0000000000000000	0.0000002019196652	0.0000049749025774
120.0000000000000000	0.0000001161099347	0.0000030775924021
121.0000000000000000	0.0000001534171458	0.0000036606715175
122.0000000000000000	0.0000002452215081	0.0000054761935160
123.0000000000000000	0.0000002751901347	0.0000063441136009
124.0000000000000000	0.0000002735059961	0.0000066123108971
125.0000000000000000	0.0000002769839409	0.0000067897761682
126.0000000000000000	0.0000002185595653	0.0000052817516549
127.0000000000000000	0.0000001825448289	0.0000044312378124
128.0000000000000000	0.0000003093675501	0.0000075009126696
129.0000000000000000	0.0000003272390179	0.0000081829702220
130.0000000000000000	0.0000002614030198	0.0000065862622318
131.0000000000000000	0.0000002741813516	0.0000067584489698
132.0000000000000000	0.0000002711725148	0.0000065163012555
133.0000000000000000	0.0000002724514263	0.0000065645444491
134.0000000000000000	0.0000002772854833	0.0000067315031244
135.0000000000000000	0.0000002305320534	0.0000057904543572
136.0000000000000000	0.0000001856172197	0.0000049464543419
137.0000000000000000	0.0000001857164358	0.0000050804264081
138.0000000000000000	0.0000001923366139	0.0000052384923398
139.0000000000000000	0.0000002361652263	0.0000062275159952
140.0000000000000000	0.0000002793506151	0.0000073844384902
141.0000000000000000	0.0000002737132220	0.0000076295641381
142.0000000000000000	0.0000002266445960	0.0000066995575036
143.0000000000000000	0.0000002379770514	0.0000068543645929
144.0000000000000000	0.0000003313326990	0.0000096902193929
145.0000000000000000	0.0000003157960304	0.0000091864543588
146.0000000000000000	0.0000002907014384	0.0000082301907721
147.0000000000000000	0.0000002775432506	0.0000078622790486
148.0000000000000000	0.0000002578062560	0.0000073505299002
149.0000000000000000	0.0000002534388114	0.0000071958462243
150.0000000000000000	0.0000003585354395	0.0000102643766047
151.0000000000000000	0.0000004478019783	0.0000127665401186
152.0000000000000000	0.0000003404799146	0.0000099557944920
153.0000000000000000	0.0000002334542036	0.0000067724015043
154.0000000000000000	0.0000002549050282	0.0000074877638527
155.0000000000000000	0.0000003515261494	0.0000103555817869
156.0000000000000000	0.0000002588808547	0.0000075465451735
157.0000000000000000	0.0000002622435131	0.0000070829009379
158.0000000000000000	0.0000003697233152	0.0000101669410210
159.0000000000000000	0.0000003198613781	0.0000097659443294
160.0000000000000000	0.0000003656519641	0.0000115508312273
161.0000000000000000	0.0000002916409488	0.0000088428186884
162.0000000000000000	0.0000002162395761	0.0000064691653733
163.0000000000000000	0.0000003661099195	0.0000112176368341
164.0000000000000000	0.0000003003817128	0.0000092812504567
165.0000000000000000	0.0000001909005727	0.0000059347635197
166.0000000000000000	0.0000002594425726	0.0000079644910159
167.0000000000000000	0.0000002487810011	0.0000078871416050
168.0000000000000000	0.0000003108636641	0.0000101430825567
169.0000000000000000	0.0000004154811326	0.0000130160125437
170.0000000000000000	0.0000004366075448	0.0000134962988930
171.0000000000000000	0.0000002655376187	0.0000082326385402
172.0000000000000000	0.0000003300817535	0.0000107488708527
173.0000000000000000	0.0000002409091467	0.0000084452040301
174.0000000000000000	0.0000002695619505	0.0000089140437443
175.0000000000000000	0.0000005003192034	0.0000159754386663
176.0000000000000000	0.0000005027435242	0.0000164297873445
177.0000000000000000	0.0000003404103011	0.0000119940774300
178.0000000000000000	0.0000003804810589	0.0000127744075704
179.0000000000000000	0.0000002169356008	0.0000072803084992
180.0000000000000000	0.0000003230824127	0.0000109340379392
181.0000000000000000	0.0000004447748987	0.0000145442127655
182.0000000000000000	0.0000003673754211	0.0000118261146573
183.0000000000000000	0.0000004701792312	0.0000163425424330
184.0000000000000000	0.0000004210053809	0.0000149803556118
185.0000000000000000	0.0000003357045990	0.0000122180518257
186.0000000000000000	0.0000001882170202	0.0000063840783479
187.0000000000000000	0.0000002685540055	0.0000088175783735
188.0000000000000000	0.0000004629568684	0.0000164515956261
189.0000000000000000	0.0000004632998842	0.0000162772605698
190.0000000000000000	0.0000004923299359	0.0000157248673595
191.0000000000000000	0.0000002738214140	0.0000090004876709
192.0000000000000000	0.0000003534600771	0.0000121290199658
193.0000000000000000	0.0000004056346670	0.0000129205850351
194.0000000000000000	0.0000002823941448	0.0000088161124728
195.0000000000000000	0.0000003931121868	0.0000134584139060
196.0000000000000000	0.0000005012619610	0.0000172794722545
197.0000000000000000	0.0000004381864436	0.0000134681221695
198.0000000000000000	0.0000003983427225	0.0000130206869548
199.0000000000000000	0.0000002669974705	0.0000104002365159
200.0000000000000000	0.0000003514060555	0.0000123651310560
201.0000000000000000	0.0000003661383516	0.0000118607731841
202.0000000000000000	0.0000003433230591	0.0000119150630278
203.0000000000000000	0.0000003025149574	0.0000101041371087
204.0000000000000000	0.0000003707845832	0.0000130244769087
205.0000000000000000	0.0000005334390857	0.0000173848391883
206.0000000000000000	0.0000004645162897	0.0000164324906122
207.0000000000000000	0.0000003766003744	0.0000128626061253
208.0000000000000000	0.0000003354735015	0.0000110602453837
209.0000000000000000	0.0000003676467512	0.0000131059424706
210.0000000000000000	0.0000004792528984	0.0000173708424232
211.0000000000000000	0.0000005603150729	0.0000204378775057
212.0000000000000000	0.0000004257806745	0.0000152154835788
213.0000000000000000	0.0000002947938950	0.0000108082115925
214.0000000000000000	0.0000004021424164	0.0000143402328874
215.0000000000000000	0.0000003688515880	0.0000133115537375
216.0000000000000000	0.0000004321960460	0.0000158360187123
217.0000000000000000	0.0000004120762206	0.0000165280647272
218.0000000000000000	0.0000004675979634	0.0000172213787089
219.0000000000000000	0.0000003568186277	0.0000142688946398
220.0000000000000000	0.0000003071485105	0.0000127107047195
221.0000000000000000	0.0000003626356466	0.0000147582430815
222.0000000000000000	0.0000003868652820	0.0000151154464510
223.0000000000000000	0.0000004000481696	0.0000168624954429
224.0000000000000000	0.0000005077404206	0.0000209926842725
225.0000000000000000	0.0000005585146948	0.0000238931577343
226.0000000000000000	0.0000003619228027	0.0000152177082895
227.0000000000000000	0.0000005004441674	0.0000219793783581
228.0000000000000000	0.0000005694832533	0.0000251673336173
229.0000000000000000	0.0000003574736996	0.0000164108929650
230.0000000000000000	0.0000004905634097	0.0000207263626042
231.0000000000000000	0.0000003533295810	0.0000148934682515
232.0000000000000000	0.0000003652099414	0.0000148760243544
233.0000000000000000	0.0000003076822691	0.0000137786003871
234.0000000000000000	0.0000004663545755	0.0000213258818465
235.0000000000000000	0.0000006501782875	0.0000271872820289
236.0000000000000000	0.0000006752478740	0.0000243939152001
237.0000000000000000	0.0000005466827058	0.0000196807970596
238.0000000000000000	0.0000006018476765	0.0000199071325243
239.0000000000000000	0.0000004150046653	0.0000180092984026
240.0000000000000000	0.0000005459112619	0.0000225109650252
241.0000000000000000	0.0000005854566625	0.0000251925819554
242.0000000000000000	0.0000005258133923	0.0000204460121319
243.0000000000000000	0.0000003563992285	0.0000140804966672
244.0000000000000000	0.0000002569616417	0.0000100385259489
245.0000000000000000	0.0000002437428504	0.0000113509979453
246.0000000000000000	0.0000003294685759	0.0000140200667243
247.0000000000000000	0.0000003250249470	0.0000154152097913
248.0000000000000000	0.0000004533334373	0.0000210293514750
249.0000000000000000	0.0000005817268135	0.0000259982430810
250.0000000000000000	0.0000005724244984	0.0000263738302831
251.0000000000000000	0.0000005527634816	0.0000255780355037
252.0000000000000000	0.0000004834902101	0.0000214579360497
253.0000000000000000	0.0000003066511495	0.0000128020310009
254.0000000000000000	0.0000002610219873	0.0000120703046131
255.0000000000000000	0.0000004773165314	0.0000216030553263
256.0000000000000000	0.0000004713355294	0.0000209643448077
257.0000000000000000	0.0000005169616160	0.0000236340933805
258.0000000000000000	0.0000004455852579	0.0000202335639177
259.0000000000000000	0.0000004167047458	0.0000190114025521
260.0000000000000000	0.0000006687753939	0.0000314888320422
261.0000000000000000	0.0000002874400849	0.0000127645747077
262.0000000000000000	0.0000003538295767	0.0000168805476329
263.0000000000000000	0.0000002795344283	0.0000132455924428
264.0000000000000000	0.0000005007756003	0.0000230505520693
265.0000000000000000	0.0000005854056865	0.0000266863176703
266.0000000000000000	0.0000004677123941	0.0000204749565428
267.0000000000000000	0.0000003468913303	0.0000156264320890
268.0000000000000000	0.0000003442082738	0.0000149328457319
269.0000000000000000	0.0000004228610095	0.0000190454430797
270.0000000000000000	0.0000003993389002	0.0000165331432155
271.0000000000000000	0.0000004614847400	0.0000206095552270
272.0000000000000000	0.0000006910385732	0.0000313264569278
273.0000000000000000	0.0000006695489619	0.0000302997789883
274.0000000000000000	0.0000004217128630	0.0000193341811495
275.0000000000000000	0.0000005155096951	0.0000228573573333
276.0000000000000000	0.0000004785892821	0.0000223443583476
277.0000000000000000	0.0000003722443339	0.0000171353078009
278.0000000000000000	0.0000003301559492	0.0000172765962979
279.0000000000000000	0.0000005316576496	0.0000268767897034
280.0000000000000000	0.0000005233942668	0.0000254873898865
281.0000000000000000	0.0000003169595899	0.0000142301223132
282.0000000000000000	0.0000003377601639	0.0000151852740700
283.0000000000000000	0.0000004978362531	0.0000240703128445
284.0000000000000000	0.0000005460658384	0.0000255688031750
285.0000000000000000	0.0000003920439776	0.0000192024980440
286.0000000000000000	0.0000004880289853	0.0000243808855014
287.0000000000000000	0.0000005929280096	0.0000276622945476
288.0000000000000000	0.0000004512553738	0.0000210239287285
289.0000000000000000	0.0000004250094210	0.0000208998495002
290.0000000000000000	0.0000004723268521	0.0000240141641009
291.0000000000000000	0.0000004456345700	0.0000227617767923
292.0000000000000000	0.0000005650263302	0.0000282602278324
293.0000000000000000	0.0000008847138107	0.0000440021453667
294.0000000000000000	0.0000007786807477	0.0000378804375629
295.0000000000000000	0.0000006612214666	0.0000313957084246
296.0000000000000000	0.0000006042518728	0.0000297841635265
297.0000000000000000	0.0000005222884303	0.0000254421912799
298.0000000000000000	0.0000003621494106	0.0000175511075775
299.0000000000000000	0.0000006434390860	0.0000325926423250
300.0000000000000000	0.0000005868469765	0.0000296579029385
301.0000000000000000	0.0000005261742667	0.0000274729742421
302.0000000000000000	0.0000004984612499	0.0000277244074145
303.0000000000000000	0.0000005548631652	0.0000326379554856
304.0000000000000000	0.0000005265205431	0.0000315722758116
305.0000000000000000	0.0000002981743074	0.0000181264948056
306.0000000000000000	0.0000003483239372	0.0000216016688374
307.0000000000000000	0.0000005218470307	0.0000313342552163
308.0000000000000000	0.0000004866439690	0.0000302249914440
309.0000000000000000	0.0000002628546682	0.0000167584673695
310.0000000000000000	0.0000004155869189	0.0000248004383229
311.0000000000000000	0.0000005254276109	0.0000324472670556
312.0000000000000000	0.0000004636366367	0.0000284885056199
313.0000000000000000	0.0000002669900346	0.0000162587845896
314.0000000000000000	0.0000003501096108	0.0000207785804973
315.0000000000000000	0.0000004721821279	0.0000279462021637
316.0000000000000000	0.0000004661370255	0.0000280617689096
317.0000000000000000	0.0000002998631044	0.0000181358168022
318.0000000000000000	0.0000002793625983	0.0000169475430384
319.0000000000000000	0.0000004468040318	0.0000264849598563
320.0000000000000000	0.0000003765256585	0.0000217413269639
321.0000000000000000	0.0000004483424608	0.0000260397401473
322.0000000000000000	0.0000007114917074	0.0000409345286401
323.0000000000000000	0.0000005420963225	0.0000308891508773
324.0000000000000000	0.0000004050015451	0.0000231270043840
325.0000000000000000	0.0000005480858878	0.0000296202548667
326.0000000000000000	0.0000005088695675	0.0000277121358297
327.0000000000000000	0.0000004400975303	0.0000245077326582
328.0000000000000000	0.0000003417947183	0.0000190326586301
329.0000000000000000	0.0000004256015616	0.0000235924179269
330.0000000000000000	0.0000004709358991	0.0000265731047726
331.0000000000000000	0.0000006137204532	0.0000340816093471
332.0000000000000000	0.0000004941866019	0.0000275087430342
333.0000000000000000	0.0000004727676788	0.0000266400019996
334.0000000000000000	0.0000003539260527	0.0000206084583005
335.0000000000000000	0.0000004626277770	0.0000273865061230
336.0000000000000000	0.0000005212779984	0.0000326099751405
337.0000000000000000	0.0000006287049259	0.0000381131509384
338.0000000000000000	0.0000006705706580	0.0000418139285222
339.0000000000000000	0.0000004638401181	0.0000306478718385
340.0000000000000000	0.0000003127933891	0.0000216309819571
341.0000000000000000	0.0000004171083328	0.0000257553571224
342.0000000000000000	0.0000004086520319	0.0000247198494356
343.0000000000000000	0.0000003040730135	0.0000187516835032
344.0000000000000000	0.0000003403385803	0.0000215893223610
345.0000000000000000	0.0000003725781297	0.0000253782451355
346.0000000000000000	0.0000002298987663	0.0000158005128064
347.0000000000000000	0.0000002496213735	0.0000172801493379
348.0000000000000000	0.0000004401979302	0.0000296035688484
349.0000000000000000	0.0000004750734046	0.0000316560806275
350.0000000000000000	0.0000003001008014	0.0000195481139581
351.0000000000000000	0.0000003243353963	0.0000211275637675
352.0000000000000000	0.0000004559047538	0.0000297746429213
353.0000000000000000	0.0000004246744940	0.0000270711190736
354.0000000000000000	0.0000004184990621	0.0000272852268836
355.0000000000000000	0.0000005825095599	0.0000387552538834
356.0000000000000000	0.0000004130846344	0.0000275596484752
357.0000000000000000	0.0000004060541900	0.0000273588176171
358.0000000000000000	0.0000005976693901	0.0000400299858729
359.0000000000000000	0.0000004477753084	0.0000296329398732
360.0000000000000000	0.0000003804191425	0.0000248904099007
361.0000000000000000	0.0000003323863454	0.0000217943071017
362.0000000000000000	0.0000005265359457	0.0000327057423310
363.0000000000000000	0.0000007767145218	0.0000474056683297
364.0000000000000000	0.0000006338118305	0.0000395364162265
365.0000000000000000	0.0000005675355445	0.0000345600753852
366.0000000000000000	0.0000005875794913	0.0000370461492438
367.0000000000000000	0.0000004730060344	0.0000292872709532
368.0000000000000000	0.0000004524641876	0.0000274233154474
369.0000000000000000	0.0000004567060360	0.0000301462653621
370.0000000000000000	0.0000003315788410	0.0000230557266843
371.0000000000000000	0.0000003183242714	0.0000219480351122
372.0000000000000000	0.0000003985615677	0.0000269264818286
373.0000000000000000	0.0000004392830583	0.0000297261837773
374.0000000000000000	0.0000004012425353	0.0000265197565002
375.0000000000000000	0.0000003842501250	0.0000249620117368
376.0000000000000000	0.0000002832942404	0.0000191599460444
377.0000000000000000	0.0000004478688932	0.0000295735258395
378.0000000000000000	0.0000005463293526	0.0000340745293186
379.0000000000000000	0.0000004274724572	0.0000276822328869
380.0000000000000000	0.0000003877327756	0.0000255153658794
381.0000000000000000	0.0000006138737432	0.0000380014293381
382.0000000000000000	0.0000005914353290	0.0000361034861480
383.0000000000000000	0.0000006781353937	0.0000437229720489
384.0000000000000000	0.0000008966412218	0.0000580944142607
385.0000000000000000	0.0000009032156152	0.0000582729256937
386.0000000000000000	0.0000006263858528	0.0000397041861475
387.0000000000000000	0.0000003610966988	0.0000232710017006
388.0000000000000000	0.0000004391041084	0.0000288744882531
389.0000000000000000	0.0000004595937731	0.0000297139203553
390.0000000000000000	0.0000004723268668	0.0000300250433729
391.0000000000000000	0.0000005299904537	0.0000357779251680
392.0000000000000000	0.0000003871738091	0.0000280236094654
393.0000000000000000	0.0000003966555328	0.0000280304725536
394.0000000000000000	0.0000004549418580	0.0000319968126277
395.0000000000000000	0.0000005161409314	0.0000362623548128
396.0000000000000000	0.0000004573992069	0.0000317888449822
397.0000000000000000	0.0000004027734038	0.0000279600035188
398.0000000000000000	0.0000003456087868	0.0000245628896050
399.0000000000000000	0.0000004194890612	0.0000297441262389
400.0000000000000000	0.0000003727716324	0.0000263927339660
401.0000000000000000	0.0000004985620064	0.0000356791942484
402.0000000000000000	0.0000004420651950	0.0000312363038681
403.0000000000000000	0.0000004239383190	0.0000286130992888
404.0000000000000000	0.0000004515797241	0.0000300664666783
405.0000000000000000	0.0000004391019371	0.0000283768508652
406.0000000000000000	0.0000003669845325	0.0000238458253714
407.0000000000000000	0.0000004804735499	0.0000340444795576
408.0000000000000000	0.0000004606341368	0.0000333733856051
409.0000000000000000	0.0000004358227084	0.0000313123150714
410.0000000000000000	0.0000004500044311	0.0000290831358326
411.0000000000000000	0.0000004079722970	0.0000279939758271
412.0000000000000000	0.0000004254775487	0.0000292163458017
413.0000000000000000	0.0000004490218379	0.0000323583800720
414.0000000000000000	0.0000006610559865	0.0000467474491584
415.0000000000000000	0.0000006850577304	0.0000466569637619
416.0000000000000000	0.0000004814197118	0.0000336929200004
417.0000000000000000	0.0000003897626361	0.0000263046586153
418.0000000000000000	0.0000003832946076	0.0000287217327144
419.0000000000000000	0.0000006889728554	0.0000492247099433
420.0000000000000000	0.0000006503033393	0.0000463402012911
421.0000000000000000	0.0000003701694247	0.0000264218357587
422.0000000000000000	0.0000002875983524	0.0000197352200161
423.0000000000000000	0.0000004767782635	0.0000328763440450
424.0000000000000000	0.0000004513694107	0.0000302521156012
425.0000000000000000	0.0000004034750062	0.0000265872586402
426.0000000000000000	0.0000005023381428	0.0000345082706728
427.0000000000000000	0.0000005094152508	0.0000346513889758
428.0000000000000000	0.0000003955092457	0.0000261707879684
429.0000000000000000	0.0000003392039876	0.0000224045924718
430.0000000000000000	0.0000003616476792	0.0000246467921954
431.0000000000000000	0.0000004064422506	0.0000257763351151
432.0000000000000000	0.0000004134482334	0.0000275395682927
433.0000000000000000	0.0000004821651004	0.0000337567612865
434.0000000000000000	0.0000005994066840	0.0000409401213157
435.0000000000000000	0.0000007933561516	0.0000529249672188
436.0000000000000000	0.0000005486502588	0.0000360865596353
437.0000000000000000	0.0000005160752366	0.0000345171624423
438.0000000000000000	0.0000004575668831	0.0000301191448904
439.0000000000000000	0.0000005311180849	0.0000356085401972
440.0000000000000000	0.0000006742344484	0.0000449595307174
441.0000000000000000	0.0000005353877536	0.0000355971561422
442.0000000000000000	0.0000002543068672	0.0000168798163625
443.0000000000000000	0.0000005326286988	0.0000319314070969
444.0000000000000000	0.0000005689762151	0.0000351578608498
445.0000000000000000	0.0000003985109417	0.0000244219733757
446.0000000000000000	0.0000004742165764	0.0000292778751859
447.0000000000000000	0.0000003332329434	0.0000204359106286
448.0000000000000000	0.0000002803283206	0.0000153988430628
449.0000000000000000	0.0000005042476918	0.0000295798091285
450.0000000000000000	0.0000006922271391	0.0000404149158245
451.0000000000000000	0.0000007347376073	0.0000430190613688
452.0000000000000000	0.0000005903797429	0.0000346394389561
453.0000000000000000	0.0000006429545636	0.0000386404138698
454.0000000000000000	0.0000004617809398	0.0000306986783323
455.0000000000000000	0.0000005025562544	0.0000342037016192
456.0000000000000000	0.0000005356723272	0.0000370713841819
457.0000000000000000	0.0000006041268405	0.0000429595606068
458.0000000000000000	0.0000004752637375	0.0000328568901290
459.0000000000000000	0.0000003340623080	0.0000239041471974
460.0000000000000000	0.0000003595646481	0.0000252060860985
461.0000000000000000	0.0000003222445760	0.0000255311582274
462.0000000000000000	0.0000006146504269	0.0000463269810126
463.0000000000000000	0.0000005955323429	0.0000466546001437
464.0000000000000000	0.0000004811944766	0.0000377174660649
465.0000000000000000	0.0000005260705669	0.0000423883454500
466.0000000000000000	0.0000004652014800	0.0000371946752162
467.0000000000000000	0.0000004360407819	0.0000345625616145
468.0000000000000000	0.0000003684676211	0.0000292524227960
469.0000000000000000	0.0000003833639981	0.0000305800551118
470.0000000000000000	0.0000004347727804	0.0000342611481547
471.0000000000000000	0.0000004614034735	0.0000369246666574
472.0000000000000000	0.0000005840699525	0.0000419503409346
473.0000000000000000	0.0000006892867029	0.0000416678840907
474.0000000000000000	0.0000006061479943	0.0000265451919270
475.0000000000000000	0.0000004419372833	0.0000281517096519
476.0000000000000000	0.0000003564502168	0.0000297507471902
477.0000000000000000	0.0000005034586478	0.0000337871308880
478.0000000000000000	0.0000004147932434	0.0000308140938220
479.0000000000000000	0.0000003508303620	0.0000298544051311
480.0000000000000000	0.0000004318338181	0.0000347436085783
481.0000000000000000	0.0000005278612502	0.0000407750648742
482.0000000000000000	0.0000005012557595	0.0000421328511080
483.0000000000000000	0.0000004183413022	0.0000332154254490
484.0000000000000000	0.0000003547111925	0.0000304024273649
485.0000000000000000	0.0000004380366418	0.0000344740014785
486.0000000000000000	0.0000003921390989	0.0000273861374528
487.0000000000000000	0.0000004835750424	0.0000376008407088
488.0000000000000000	0.0000003888633870	0.0000311246927470
489.0000000000000000	0.0000003693788525	0.0000243174250446
490.0000000000000000	0.0000004013209132	0.0000272854624157
491.0000000000000000	0.0000004190146206	0.0000319924857250
492.0000000000000000	0.0000004723151824	0.0000358383270442
493.0000000000000000	0.0000003839297600	0.0000285867995912
494.0000000000000000	0.0000004292152258	0.0000322555758138
495.0000000000000000	0.0000003844432901	0.0000294778533700
496.0000000000000000	0.0000004139506880	0.0000321607161922
497.0000000000000000	0.0000007594687974	0.0000526891493417
498.0000000000000000	0.0000005371969686	0.0000383399559294
499.0000000000000000	0.0000005171100001	0.0000371523594091
500.0000000000000000	0.0000003690010584	0.0000249606245807
501.0000000000000000	0.0000004532912081	0.0000314580445683
502.0000000000000000	0.0000006430472960	0.0000432991323813
503.0000000000000000	0.0000006521872037	0.0000448790428699
504.0000000000000000	0.0000005558189381	0.0000407343108430
505.0000000000000000	0.0000004830628851	0.0000383545403747
506.0000000000000000	0.0000005348852444	0.0000389789444495
507.0000000000000000	0.0000005504046633	0.0000378454599554
508.0000000000000000	0.0000005638354785	0.0000404515442406
509.0000000000000000	0.0000004694492583	0.0000345692425504
510.0000000000000000	0.0000003991090810	0.0000291018253783
511.0000000000000000	0.0000003555762484	0.0000245486491205
512.0000000000000000	0.0000003176663175	0.0000211550109736
513.0000000000000000	0.0000004909749447	0.0000316717149811
514.0000000000000000	0.0000005312821127	0.0000363359845158
515.0000000000000000	0.0000005987213140	0.0000427955761848
516.0000000000000000	0.0000005911213128	0.0000421955006164
517.0000000000000000	0.0000004949449667	0.0000331124093128
518.0000000000000000	0.0000007076115966	0.0000485085800175
519.0000000000000000	0.0000004955254355	0.0000376655620345
520.0000000000000000	0.0000005279994043	0.0000378853032202
